"","x"
"CH|CH",153
"CH|CU",112
"CH|FC",27
"CH|FF",365
"CH|FT",17
"CH|IN",1
"CH|SI",82
"CH|SL",146
"CU|CH",97
"CU|CU",324
"CU|FC",209
"CU|FF",488
"CU|FS",14
"CU|FT",55
"CU|IN",1
"CU|null",2
"CU|PO",1
"CU|SI",212
"CU|SL",181
"FC|CH",20
"FC|CU",219
"FC|FC",366
"FC|FF",267
"FC|FS",26
"FC|FT",63
"FC|IN",1
"FC|SI",207
"FC|SL",89
"FF|CH",394
"FF|CU",529
"FF|FC",257
"FF|FF",2094
"FF|FS",79
"FF|FT",149
"FF|null",5
"FF|PO",2
"FF|SI",187
"FF|SL",958
"FS|CH",1
"FS|CU",14
"FS|FC",42
"FS|FF",79
"FS|FS",38
"FS|FT",41
"FS|SL",29
"FT|CH",18
"FT|CU",60
"FT|FC",72
"FT|FF",184
"FT|FS",29
"FT|FT",220
"FT|null",1
"FT|SL",89
"IN|FC",1
"IN|IN",55
"IN|null",2
"IN|SL",1
"null|CH",1
"null|CU",1
"null|FC",1
"null|FF",1
"null|IN",3
"null|null",29
"null|SI",1
"null|SL",3
"PO|CU",1
"PO|FF",1
"PO|SI",1
"PO|SL",1
"SI|CH",73
"SI|CU",210
"SI|FC",199
"SI|FF",213
"SI|null",1
"SI|SI",389
"SI|SL",166
"SL|CH",138
"SL|CU",168
"SL|FC",82
"SL|FF",949
"SL|FS",26
"SL|FT",114
"SL|PO",2
"SL|SI",167
"SL|SL",685
