,x
FF|FF,3402
FT|FT,1576
SI|SI,1031
SL|FF,834
FF|CU,796
FF|SL,795
CU|FF,785
SL|SL,734
CH|CH,670
FT|FF,592
FF|FT,560
CH|FF,540
FF|CH,536
CU|CU,514
FT|CU,473
CU|FT,433
CH|FT,424
FF|FC,388
FT|CH,386
FC|FF,361
CH|SI,349
SI|CH,348
CU|CH,340
FC|FC,329
CH|CU,303
FC|FT,298
FF|FS,293
FS|FF,269
FT|SL,262
FT|FC,254
SL|FT,251
FC|CH,231
CH|FC,228
FC|CU,176
SI|FF,176
SI|SL,174
SI|FC,167
SL|SI,165
SL|CU,164
CU|SL,162
CU|FC,151
FC|SI,146
FF|SI,140
FS|FS,129
SL|CH,83
CH|SL,77
FT|KC,77
KC|FT,64
SI|CU,63
CU|SI,60
SL|FS,55
KC|CH,50
KC|FC,50
FC|KC,48
CH|KC,42
FS|SL,38
KC|KC,38
IN|IN,31
FF|KC,28
KC|FF,25
FS|FT,21
FT|FS,21
null|null,18
FC|SL,9
SL|FC,8
FC|null,6
FF|null,6
null|SI,5
null|FF,4
null|CU,3
CU|null,2
FF|IN,2
FT|null,2
FT|PO,2
IN|null,2
null|IN,2
PO|FT,2
PO|SL,2
CH|IN,1
CH|null,1
FC|IN,1
FC|PO,1
FF|PO,1
IN|FC,1
IN|FF,1
null|FT,1
null|KC,1
PO|FF,1
SI|null,1
SI|PO,1
