#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up,,Statcast combo
1,2016,mlb,100518,Zach Eflin,134,FA|FA,FA,FA,0.0601,1.3022,0.1492,0.7313,0.0062,0.0439,0.204,89.7619047619048,23.6585714285714,0.0510204081632653,0.469387755102041,0.238095238095238,0.238095238095238,0.428571428571429,0.0952380952380952,,FF|FF
2,2016,mlb,100518,Zach Eflin,88,FA|SL,FA,SL,0.3883,1.8096,0.1602,0.8521,0.0435,0.3309,0.188,89.7625,10.31375,0.155555555555556,0.4,0.4375,0.375,0.1875,0,,FF|SL
3,2016,mlb,100518,Zach Eflin,88,SL|FA,SL,FA,0.3949,1.7663,0.1857,0.8522,0.0455,0.3365,0.218,90.8583333333333,7.97583333333333,0.0526315789473684,0.473684210526316,0.416666666666667,0.25,0.333333333333333,0,,SL|FF
