#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up,,Statcast combo
1,2016,mlb,55520,Pedro Baez,83,CH|FA,CH,FA,0.2597,1.9128,0.2312,0.9534,0.0421,0.2476,0.2425,87.5333333333333,22.733,0.258620689655172,0.603448275862069,0.2,0.4,0.3,0.1,,CH|FF
2,2016,mlb,55520,Pedro Baez,81,FA|CH,FA,CH,0.2532,1.8536,0.1803,0.9497,0.0407,0.2405,0.1899,92.0083333333333,17.9069230769231,0.282608695652174,0.456521739130435,0.307692307692308,0.461538461538462,0.153846153846154,0.0769230769230769,,FF|CH
3,2016,mlb,55520,Pedro Baez,349,FA|FA,FA,FA,0.0617,1.3633,0.1683,0.7672,0.0026,0.0473,0.2194,90.3969696969697,23.0097674418605,0.243478260869565,0.665217391304348,0.302325581395349,0.302325581395349,0.255813953488372,0.13953488372093,,FF|FF
4,2016,mlb,55520,Pedro Baez,63,FA|SL,FA,SL,0.3815,1.7917,0.1991,0.8177,0.0378,0.312,0.2435,83.8428571428571,-5.00571428571429,0.21875,0.40625,0.857142857142857,0.142857142857143,0,0,,FF|SL
5,2016,mlb,55520,Pedro Baez,83,SL|FA,SL,FA,0.3575,1.8187,0.216,0.908,0.0408,0.3247,0.2379,90.0666666666667,35.29,0.145454545454545,0.545454545454545,0.111111111111111,0.222222222222222,0.555555555555556,0.111111111111111,,SL|FF
