#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up,,Statcast combo
1,2016,mlb,51967,Tim Lincecum,76,FS|FS,FS,FS,0.0867,1.4499,0.1786,0.8057,0.0051,0.0698,0.2217,94.9818181818182,11.4445454545455,0.0303030303030303,0.393939393939394,0.636363636363636,0.181818181818182,0.181818181818182,0,,FT|FT
