"","player_name","pitch_seq","hit_speed_avg","hit_angle_avg","swinging.strike","strike.rate","ground","line_drive","fly_ball","pop_up"
"1","Carlos Martinez","FF|FF",85.8148148148148,16.8237037037037,0.0873015873015873,0.5,0.444444444444444,0.185185185185185,0.37037037037037,0
"2","Carlos Martinez","CH|CH",86.9727272727273,1.49083333333333,0.288135593220339,0.644067796610169,0.5,0.5,0,0
"3","Carlos Martinez","CU|FF",91.9222222222222,12.0895238095238,0.141509433962264,0.556603773584906,0.476190476190476,0.142857142857143,0.380952380952381,0
"4","Carlos Martinez","CU|FT",82.8190476190476,-2.51434782608696,0.1,0.355555555555556,0.739130434782609,0.130434782608696,0.130434782608696,0
"5","Carlos Martinez","FF|CH",85.4086956521739,3.82782608695652,0.211111111111111,0.477777777777778,0.652173913043478,0.173913043478261,0.173913043478261,0
"6","Carlos Martinez","FF|CU",83.7235294117647,16.5658823529412,0.214285714285714,0.5,0.294117647058824,0.411764705882353,0.294117647058824,0
"7","Carlos Martinez","CH|FF",81,14.9952941176471,0.126436781609195,0.471264367816092,0.470588235294118,0.176470588235294,0.294117647058824,0.0588235294117647
"8","Carlos Martinez","CH|FT",91.5478260869565,-1.91375,0.0303030303030303,0.348484848484849,0.75,0.125,0.125,0
"9","Carlos Martinez","CU|CH",86.5153846153846,5.64357142857143,0.196428571428571,0.482142857142857,0.642857142857143,0.142857142857143,0.214285714285714,0
"10","Carlos Martinez","CU|CU",84.3764705882353,7.62055555555556,0.284403669724771,0.458715596330275,0.5,0.166666666666667,0.333333333333333,0
"17","Carlos Martinez","FT|CH",90.7947368421053,1.61157894736842,0.3,0.6,0.736842105263158,0.157894736842105,0.105263157894737,0
"18","Carlos Martinez","FT|CU",88.1941176470588,14.47,0.231578947368421,0.442105263157895,0.411764705882353,0.235294117647059,0.352941176470588,0
"19","Carlos Martinez","FT|FF",93.6818181818182,23.3215384615385,0.0919540229885057,0.482758620689655,0.307692307692308,0.384615384615385,0.230769230769231,0.0769230769230769
"21","Carlos Martinez","FT|FT",86.48,1.13171428571429,0.0704225352112676,0.394366197183099,0.714285714285714,0.114285714285714,0.171428571428571,0
