#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up
1,2016,mlb,67085,Addison Reed,467,FA|FA,FA,FA,0.0573,1.1542,0.1196,0.6435,0.0031,0.0369,0.1859,90.42096774,19.86941176,0.117117117,0.48048048,0.308823529,0.279411765,0.382352941,0.029411765
2,2016,mlb,67085,Addison Reed,166,FA|SL,FA,SL,0.4146,1.6908,0.207,0.7796,0.0282,0.3232,0.2656,91.99411765,6.725882353,0.360465116,0.674418605,0.647058824,0.117647059,0.176470588,0.058823529
3,2016,mlb,67085,Addison Reed,146,SL|FA,SL,FA,0.4148,1.7455,0.174,0.7794,0.0294,0.3233,0.2233,91.00909091,12.17576923,0.111111111,0.512820513,0.346153846,0.307692308,0.346153846,0
4,2016,mlb,67085,Addison Reed,96,SL|SL,SL,SL,0.0877,1.095,0.1077,0.619,0.0045,0.0543,0.1739,77.06666667,7.552222222,0.291666667,0.583333333,0.555555556,0.222222222,0.222222222,0
