pitch_type,player_name,batter
FF,Max Scherzer,571745
SL,Max Scherzer,571745
FF,Max Scherzer,571745
FC,Max Scherzer,571745
FF,Max Scherzer,571745
SL,Max Scherzer,571745
SL,Noah Syndergaard,542303
SI,Noah Syndergaard,542303
SL,Noah Syndergaard,542303
SI,Noah Syndergaard,542303
FF,Noah Syndergaard,542303
FF,Noah Syndergaard,542303
SI,Noah Syndergaard,542303
SL,Noah Syndergaard,542303
FF,Noah Syndergaard,445988
FF,Noah Syndergaard,445988
FF,Noah Syndergaard,445988
FF,Noah Syndergaard,445988
SI,Noah Syndergaard,592885
FF,Noah Syndergaard,592885
FF,Noah Syndergaard,592885
SI,Noah Syndergaard,592885
FF,Noah Syndergaard,519317
FF,Noah Syndergaard,519317
FF,Noah Syndergaard,519317
CH,Noah Syndergaard,571506
FF,Noah Syndergaard,571506
SI,Noah Syndergaard,571506
FF,Noah Syndergaard,592663
FF,Noah Syndergaard,592663
FF,Noah Syndergaard,592663
SL,Noah Syndergaard,592663
SL,Noah Syndergaard,592663
SL,Noah Syndergaard,588751
FF,Noah Syndergaard,588751
SL,Noah Syndergaard,588751
FF,Noah Syndergaard,543408
FF,Noah Syndergaard,543408
FF,Noah Syndergaard,543408
SL,Noah Syndergaard,543829
SL,Noah Syndergaard,543829
SI,Noah Syndergaard,543829
FF,Noah Syndergaard,542303
FF,Noah Syndergaard,542303
SL,Noah Syndergaard,542303
SI,Noah Syndergaard,542303
SL,Noah Syndergaard,542303
FF,Noah Syndergaard,542303
CH,Noah Syndergaard,542303
SI,Noah Syndergaard,445988
SL,Noah Syndergaard,445988
FF,Noah Syndergaard,445988
SL,Noah Syndergaard,445988
FF,Noah Syndergaard,592885
FF,Noah Syndergaard,592885
CH,Noah Syndergaard,571506
FF,Noah Syndergaard,571506
FF,Noah Syndergaard,592663
SL,Noah Syndergaard,592663
FF,Noah Syndergaard,592663
CU,Noah Syndergaard,592663
FF,Noah Syndergaard,592663
CU,Noah Syndergaard,592663
SI,Noah Syndergaard,542513
SI,Noah Syndergaard,542513
FF,Noah Syndergaard,542513
SI,Noah Syndergaard,543829
SI,Noah Syndergaard,543829
FF,Noah Syndergaard,543829
CH,Noah Syndergaard,543829
SL,Noah Syndergaard,543829
SL,Noah Syndergaard,543829
CH,Noah Syndergaard,543829
FF,Noah Syndergaard,542303
SL,Noah Syndergaard,542303
SI,Noah Syndergaard,542303
CH,Noah Syndergaard,542303
SI,Noah Syndergaard,542303
FF,Noah Syndergaard,445988
SL,Noah Syndergaard,445988
CH,Noah Syndergaard,592885
SL,Noah Syndergaard,592885
SI,Noah Syndergaard,592885
CH,Noah Syndergaard,592885
SL,Noah Syndergaard,592885
SI,Noah Syndergaard,519317
SL,Noah Syndergaard,519317
SL,Noah Syndergaard,519317
SI,Noah Syndergaard,519317
FF,Noah Syndergaard,519317
CU,Adam Wainwright,594988
SI,Adam Wainwright,594988
FC,Adam Wainwright,594988
CU,Adam Wainwright,553993
SI,Adam Wainwright,553993
SI,Adam Wainwright,553993
CU,Adam Wainwright,458015
FC,Adam Wainwright,458015
SI,Adam Wainwright,458015
FF,Adam Wainwright,458015
SI,Adam Wainwright,458015
CU,Adam Wainwright,458015
SI,Adam Wainwright,594807
FC,Adam Wainwright,594807
CU,Adam Wainwright,594807
CU,Adam Wainwright,594807
SI,Adam Wainwright,594807
CU,Adam Wainwright,408252
CU,Adam Wainwright,408252
SI,Adam Wainwright,408252
SI,Adam Wainwright,408252
FC,Adam Wainwright,408252
SI,Adam Wainwright,408252
CU,Adam Wainwright,592731
FC,Adam Wainwright,592731
CU,Adam Wainwright,592731
SI,Adam Wainwright,592731
FC,Adam Wainwright,592731
FC,Adam Wainwright,571466
FC,Adam Wainwright,474443
CU,Adam Wainwright,594988
SI,Adam Wainwright,594988
CU,Adam Wainwright,594988
SI,Adam Wainwright,594988
CU,Adam Wainwright,553993
FF,Adam Wainwright,553993
SI,Adam Wainwright,553993
FC,Adam Wainwright,553993
SI,Adam Wainwright,553993
CH,Adam Wainwright,458015
SI,Adam Wainwright,458015
FC,Adam Wainwright,458015
CU,Adam Wainwright,458015
SI,Adam Wainwright,458015
SI,Adam Wainwright,458015
FC,Adam Wainwright,458015
FC,Adam Wainwright,594807
CU,Adam Wainwright,594807
CU,Adam Wainwright,594807
FC,Adam Wainwright,594807
SI,Adam Wainwright,594807
SI,Adam Wainwright,594807
SI,Adam Wainwright,408252
FC,Adam Wainwright,408252
SI,Adam Wainwright,592731
SI,Adam Wainwright,592731
FC,Adam Wainwright,592731
FC,Adam Wainwright,592731
FC,Adam Wainwright,592731
FF,Adam Wainwright,571466
CU,Adam Wainwright,571466
CU,Adam Wainwright,571466
SI,Adam Wainwright,571466
CU,Adam Wainwright,571466
CU,Adam Wainwright,571466
CU,Adam Wainwright,571466
SI,Adam Wainwright,596112
SI,Adam Wainwright,596112
SI,Adam Wainwright,594988
CU,Adam Wainwright,553993
FC,Adam Wainwright,553993
FC,Adam Wainwright,553993
CU,Adam Wainwright,553993
SI,Adam Wainwright,458015
FC,Adam Wainwright,458015
CU,Adam Wainwright,458015
SI,Adam Wainwright,594807
FC,Adam Wainwright,594807
FC,Adam Wainwright,408252
SI,Adam Wainwright,592731
SI,Adam Wainwright,592731
FC,Adam Wainwright,592731
CU,Adam Wainwright,592731
FC,Adam Wainwright,592731
SI,Adam Wainwright,571466
FC,Adam Wainwright,571466
SI,Adam Wainwright,474443
FC,Adam Wainwright,474443
SI,Adam Wainwright,474443
CU,Adam Wainwright,573113
SI,Adam Wainwright,573113
FC,Adam Wainwright,573113
CU,Adam Wainwright,573113
FC,Adam Wainwright,594988
CU,Adam Wainwright,594988
SI,Noah Syndergaard,543829
SI,Noah Syndergaard,543829
SI,Adam Wainwright,596112
SL,Max Scherzer,502671
FF,Max Scherzer,502671
SL,Max Scherzer,502671
SI,Adam Wainwright,474443
CU,Adam Wainwright,474443
FC,Adam Wainwright,474443
SL,Noah Syndergaard,588751
SL,Noah Syndergaard,588751
SI,Noah Syndergaard,588751
SI,Noah Syndergaard,588751
SI,Noah Syndergaard,588751
CU,Noah Syndergaard,588751
SL,Max Scherzer,592273
FF,Max Scherzer,592273
SL,Noah Syndergaard,519317
SL,Max Scherzer,630111
SL,Max Scherzer,630111
SL,Max Scherzer,630111
FF,Max Scherzer,516416
FC,Adam Wainwright,553993
FC,Adam Wainwright,553993
CU,Adam Wainwright,553993
CU,Adam Wainwright,553993
SL,Max Scherzer,592273
SL,Max Scherzer,592273
FF,Max Scherzer,592273
CU,Max Scherzer,592273
FF,Max Scherzer,592273
FF,Max Scherzer,572008
FF,Max Scherzer,572008
FF,Max Scherzer,572008
SL,Adam Warren,518626
SL,Adam Warren,430832
FF,Adam Warren,430832
SL,Adam Warren,430832
FF,Adam Warren,430832
SL,Adam Warren,430832
CU,Adam Warren,431145
SL,Adam Warren,431145
FF,Adam Warren,431145
CU,Adam Warren,431145
FF,Adam Warren,453064
CH,Adam Warren,459431
SL,Adam Warren,459431
FF,Adam Warren,459431
FF,Adam Warren,429665
FF,Adam Warren,429665
FF,Adam Warren,429665
FF,Adam Warren,429665
FF,Adam Warren,607680
FF,Adam Warren,607680
SL,Adam Warren,485567
CU,Adam Warren,485567
SL,Adam Warren,485567
SL,Adam Warren,485567
FF,Adam Warren,581527
SL,Adam Warren,581527
SL,Adam Warren,581527
SL,Adam Warren,581527
FF,Adam Warren,581527
FF,Adam Warren,581527
SL,Adam Warren,431145
CU,Adam Warren,431145
FF,Adam Warren,459431
SL,Adam Warren,459431
SL,Adam Warren,459431
FF,Adam Warren,459431
CU,Adam Warren,459431
SL,Adam Warren,459431
SL,Adam Warren,453064
FF,Rob Scahill,573185
FF,Rob Scahill,573185
SL,Rob Scahill,606299
FT,Rob Scahill,606299
FT,Rob Scahill,606299
FT,Rob Scahill,606299
CH,Rob Scahill,606299
FT,Rob Scahill,594988
FT,Rob Scahill,594988
SL,Rob Scahill,458015
SL,Rob Scahill,458015
FT,Rob Scahill,458015
FT,Rob Scahill,458015
SL,Rob Scahill,458015
SL,Rob Scahill,458015
FT,Rob Scahill,458015
FT,Rob Scahill,458015
FT,Rob Scahill,594807
SL,Rob Scahill,594807
FF,Rob Scahill,594807
FT,Rob Scahill,594807
FT,Rob Scahill,408252
SL,Josh Smoker,596451
SL,Josh Smoker,596451
SL,Josh Smoker,596451
FF,Josh Smoker,546318
FF,Josh Smoker,546318
FS,Josh Smoker,546318
FF,Josh Smoker,546318
FF,Josh Smoker,546318
SL,Josh Smoker,514917
SL,Josh Smoker,429667
FF,Josh Smoker,429667
SL,Josh Smoker,429667
SL,Josh Smoker,429667
FF,Josh Smoker,429667
FF,Josh Smoker,519237
FF,Josh Smoker,519237
FF,Josh Smoker,519237
SL,Josh Smoker,519237
SL,Josh Smoker,519237
FF,Josh Smoker,519237
SL,Josh Smoker,519237
FF,Josh Smoker,519237
SL,Josh Smoker,519237
FF,Josh Smoker,520471
FF,Josh Smoker,520471
FF,Josh Smoker,520471
SL,Josh Smoker,520471
FF,Josh Smoker,605125
FF,Josh Smoker,605125
FF,Josh Smoker,605125
SL,Josh Smoker,605125
SL,Josh Smoker,605125
FF,Josh Smoker,605125
FF,Josh Smoker,605125
FF,Josh Smoker,573131
FF,Josh Smoker,573131
FF,Josh Smoker,573131
FF,Josh Smoker,573131
FF,Josh Smoker,573131
SL,Josh Smoker,573131
FF,Josh Smoker,573131
CU,Ross Stripling,430605
SL,Ross Stripling,430605
CH,Ross Stripling,430605
FF,Ross Stripling,430605
CH,Ross Stripling,430605
SL,Ross Stripling,506924
CH,Ross Stripling,506924
FF,Ross Stripling,506924
FF,Ross Stripling,542436
SL,Ross Stripling,542436
FF,Ross Stripling,542436
SL,Ross Stripling,542436
CU,Ross Stripling,453568
CH,Ross Stripling,453568
CH,Ross Stripling,453568
SL,Ross Stripling,453568
FF,Ross Stripling,518934
FF,Ross Stripling,518934
FF,Ross Stripling,518934
CU,Ross Stripling,518934
FF,Ross Stripling,518934
SL,Ross Stripling,571448
CU,Ross Stripling,571448
FF,Ross Stripling,571448
FF,Ross Stripling,571448
CU,Ross Stripling,571448
SL,Ross Stripling,571448
CU,Ross Stripling,571448
FF,Ross Stripling,471865
FF,Ross Stripling,471865
FF,Ross Stripling,471865
CH,Ross Stripling,471865
FF,Ross Stripling,471865
FF,Ross Stripling,608596
CU,Ross Stripling,608596
FF,Ross Stripling,608596
FF,Ross Stripling,608596
FF,Ross Stripling,608596
SL,Ross Stripling,506924
CU,Ross Stripling,506924
FF,Ross Stripling,506924
FF,Ross Stripling,506924
SL,Ross Stripling,506924
CU,Ross Stripling,506924
CU,Ross Stripling,542436
FF,Ross Stripling,542436
FF,Ross Stripling,542436
FF,Ross Stripling,592351
SL,Ross Stripling,430605
SL,Ross Stripling,430605
CU,Ross Stripling,608596
CU,Ross Stripling,608596
FF,Ross Stripling,608596
FF,Ross Stripling,608596
FF,Ross Stripling,608596
CU,Ross Stripling,608596
FF,Ross Stripling,608596
FF,Jeff Samardzija,572114
FF,Jeff Samardzija,572114
FF,Jeff Samardzija,592669
SL,Jeff Samardzija,592669
FF,Jeff Samardzija,592669
SL,Jeff Samardzija,592669
SL,Jeff Samardzija,592669
FT,Jeff Samardzija,641319
FT,Jeff Samardzija,595978
FS,Jeff Samardzija,595978
FF,Jeff Samardzija,595978
FF,Jeff Samardzija,595978
FF,Jeff Samardzija,595978
FT,Jeff Samardzija,595978
FS,Jeff Samardzija,596143
FF,Jeff Samardzija,596143
SL,Jeff Samardzija,543184
FF,Jeff Samardzija,543184
FS,Jeff Samardzija,608671
FT,Jeff Samardzija,608671
FF,Jeff Samardzija,608671
FF,Jeff Samardzija,608671
SL,Jeff Samardzija,608671
CU,Jeff Samardzija,622534
FF,Jeff Samardzija,622534
FF,Jeff Samardzija,622534
FT,Jeff Samardzija,571976
FF,Jeff Samardzija,571976
FF,Jeff Samardzija,571976
SL,Jeff Samardzija,571976
FF,Jeff Samardzija,571976
FS,Jeff Samardzija,572114
CU,Jeff Samardzija,572114
FF,Jeff Samardzija,572114
FS,Jeff Samardzija,572114
SL,Jeff Samardzija,572114
FF,Jeff Samardzija,572114
FF,Jeff Samardzija,592669
FF,Jeff Samardzija,641319
FT,Jeff Samardzija,641319
FF,Jeff Samardzija,641319
FF,Jeff Samardzija,641319
SL,Jeff Samardzija,595978
FF,Jeff Samardzija,595978
CU,Jeff Samardzija,595978
FF,Jeff Samardzija,595978
FF,Jeff Samardzija,595978
CU,Jeff Samardzija,595978
CU,Jeff Samardzija,596143
CU,Jeff Samardzija,596143
FT,Jeff Samardzija,596143
FF,Jeff Samardzija,596143
