#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up,,Statcast combo
1,2016,mlb,70826,Ross Stripling,104,CU|FA,CU,FA,1.0257,2.0004,0.1926,0.8375,0.072,0.859,0.23,93.3533333333333,25.3509523809524,0.0461538461538462,0.446153846153846,0.238095238095238,0.333333333333333,0.428571428571429,0,,CU|FF
2,2016,mlb,70826,Ross Stripling,67,CU|SL,CU,SL,0.6943,1.6691,0.409,0.7687,0.0524,0.5337,0.532,84.9,5.10428571428571,0.127659574468085,0.425531914893617,0.5,0.285714285714286,0.214285714285714,0,,CU|SL
3,2016,mlb,70826,Ross Stripling,61,FA|CH,FA,CH,0.3093,1.8002,0.2783,0.8692,0.0412,0.2689,0.3202,85.3727272727273,3.46923076923077,0.1875,0.46875,0.538461538461538,0.153846153846154,0.307692307692308,0,,FF|CH
4,2016,mlb,70826,Ross Stripling,122,FA|CU,FA,CU,0.9809,2.0855,0.1838,0.8548,0.0684,0.8384,0.215,88.2470588235294,-1.74263157894737,0.219178082191781,0.452054794520548,0.789473684210526,0.0526315789473684,0.157894736842105,0,,FF|CU
5,2016,mlb,70826,Ross Stripling,207,FA|FA,FA,FA,0.0577,1.3501,0.1446,0.7561,0.0036,0.0436,0.1912,88.7051282051282,9.15733333333333,0.0506329113924051,0.310126582278481,0.488888888888889,0.244444444444444,0.266666666666667,0,,FF|FF
6,2016,mlb,70826,Ross Stripling,110,FA|SL,FA,SL,0.3798,1.4736,0.4082,0.8034,0.0177,0.3051,0.5081,93.1095238095238,7.1204347826087,0.128571428571429,0.428571428571429,0.652173913043478,0.173913043478261,0.0869565217391304,0.0869565217391304,,FF|SL
7,2016,mlb,70826,Ross Stripling,101,SL|FA,SL,FA,0.3822,1.6834,0.3608,0.815,0.0208,0.3115,0.4427,95.0846153846154,16.645,0.138461538461538,0.430769230769231,0.357142857142857,0.357142857142857,0.285714285714286,0,,SL|FF
