#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up,,Statcast combo
1,2016,mlb,53026,Wei-Yin Chen,83,CH|FA,CH,FA,0.2712,1.6293,0.137,0.8147,0.0358,0.221,0.1681,84.5928571428571,16.169375,0.0714285714285714,0.482142857142857,0.5625,0.125,0.1875,0.125,,CH|FF
2,2016,mlb,53026,Wei-Yin Chen,90,CU|FA,CU,FA,0.8067,1.9462,0.27,0.9826,0.0912,0.7926,0.2748,90.0166666666667,17.106875,0.148148148148148,0.518518518518518,0.4375,0.125,0.375,0.0625,,CU|FF
3,2016,mlb,53026,Wei-Yin Chen,67,FA|CH,FA,CH,0.292,1.5348,0.1515,0.7823,0.0338,0.2284,0.1937,88.2083333333333,22.6121428571429,0.13953488372093,0.325581395348837,0.357142857142857,0.142857142857143,0.428571428571429,0.0714285714285714,,FF|CH
4,2016,mlb,53026,Wei-Yin Chen,89,FA|CU,FA,CU,0.7954,1.7789,0.2722,0.9692,0.0855,0.7709,0.2809,92.425,2.52333333333333,0.225,0.475,0.666666666666667,0.111111111111111,0.222222222222222,0,,FF|CU
5,2016,mlb,53026,Wei-Yin Chen,355,FA|FA,FA,FA,0.0638,1.2606,0.103,0.7016,0.0034,0.0447,0.1469,89.0113636363636,17.3394,0.13953488372093,0.47906976744186,0.36,0.1,0.48,0.06,,FF|FF
6,2016,mlb,53026,Wei-Yin Chen,155,FA|SL,FA,SL,0.3449,1.5857,0.1149,0.759,0.0304,0.2618,0.1513,90.3045454545455,12.2152173913043,0.218390804597701,0.563218390804598,0.478260869565217,0.260869565217391,0.260869565217391,0,,FF|SL
7,2016,mlb,53026,Wei-Yin Chen,115,SL|FA,SL,FA,0.2866,1.7337,0.1324,0.8573,0.0309,0.2457,0.1544,87.0357142857143,22.7370588235294,0.112359550561798,0.471910112359551,0.117647058823529,0.411764705882353,0.411764705882353,0.0588235294117647,,SL|FF
