#,YEAR,LVL,PITCHER,NAME,PITCHES,PITCH_SEQUENCE,1st Pitch Type,2nd Pitch Type,Break:Tunnel,Plate Diff,Release Diff,Tunnel Differential,Flight Time Diff,Post-tunnel Break,Release:Tunnel,hit_speed_avg,hit_angle_avg,swinging.strike,strike.rate,ground,line_drive,fly_ball,pop_up,,Statcast combo
1,2016,mlb,55935,Tommy Layne,73,SI|SI,SI,SI,0.0759,1.2712,0.5307,0.8008,0.0058,0.0608,0.6627,81.04,4.57625,0.14,0.44,0.625,0.125,0.25,0,,FT|FT
