"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"134","Jose Berrios",593160,"CU|FT","In play, no out","99.2","14.9"
"138","Jose Berrios",543333,"CH|CH","Swinging Strike (Blocked)","null","null"
"139","Jose Berrios",543333,"CH|FT","In play, run(s)","76.8","16.39"
"142","Jose Berrios",434778,"FT|CH","In play, run(s)","null","null"
"143","Jose Berrios",434778,"CH|FT","Foul","null","null"
"145","Jose Berrios",521692,"CU|CU","Called Strike","null","null"
"147","Jose Berrios",460086,"CH|CH","In play, out(s)","100.2","-14.22"
"149","Jose Berrios",460086,"FT|CH","Swinging Strike","null","null"
"151","Jose Berrios",449181,"CU|FT","Swinging Strike","null","null"
"152","Jose Berrios",449181,"FT|FT","Hit By Pitch","null","null"
"156","Jose Berrios",444876,"CH|CH","Foul","null","null"
"157","Jose Berrios",444876,"CH|FT","In play, out(s)","103.9","5.4"
"158","Jose Berrios",444876,"FT|FT","Called Strike","null","null"
"160","Jose Berrios",444876,"FT|FT","Foul (Runner Going)","null","null"
"161","Jose Berrios",444876,"FT|FT","Foul","null","null"
"162","Jose Berrios",444876,"FT|FT","Foul","null","null"
"165","Jose Berrios",543333,"CH|CH","Foul","null","null"
"166","Jose Berrios",543333,"CH|FF","Foul","null","null"
"170","Jose Berrios",543333,"FT|FT","In play, out(s)","99.2","-10.4"
"172","Jose Berrios",457727,"FT|FF","Called Strike","null","null"
"179","Jose Berrios",502110,"CU|CH","Foul","null","null"
"181","Jose Berrios",502110,"FF|CU","Swinging Strike","null","null"
"182","Jose Berrios",502110,"CU|FT","Swinging Strike","null","null"
"184","Jose Berrios",457708,"FT|CH","Foul","null","null"
"191","Jose Berrios",607385,"FF|FT","Foul (Runner Going)","null","null"
"192","Jose Berrios",607385,"FT|FT","Swinging Strike","null","null"
"194","Jose Berrios",607385,"FT|FF","Swinging Strike","null","null"
"195","Jose Berrios",607385,"FF|FF","Foul","null","null"
"197","Jose Berrios",543510,"FF|FT","In play, no out","null","null"
"203","Jose Berrios",578428,"FF|CU","Swinging Strike (Blocked)","null","null"
"204","Jose Berrios",578428,"CU|FF","Called Strike","null","-3.08"
"206","Jose Berrios",578428,"FF|CH","Foul","null","null"
"207","Jose Berrios",578428,"CH|FF","Foul","null","null"
"209","Jose Berrios",457727,"CH|CU","Called Strike","null","null"
