"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"1627","Kevin Gausman",408236,"FF|FF","Foul","null","null"
"1628","Kevin Gausman",408236,"FF|FF","In play, run(s)","71.1","39.03"
"1630","Kevin Gausman",572204,"SL|FF","Swinging Strike","null","null"
"1631","Kevin Gausman",572204,"FF|FF","Foul","null","null"
"1632","Kevin Gausman",572204,"FF|FF","Foul","null","null"
"1634","Kevin Gausman",400284,"SL|FS","Called Strike","null","null"
"1635","Kevin Gausman",400284,"FS|SL","Swinging Strike","null","null"
"1636","Kevin Gausman",400284,"SL|FF","In play, no out","94.1","11.1"
"1638","Kevin Gausman",608369,"FS|FS","Swinging Strike","null","null"
"1639","Kevin Gausman",608369,"FS|FS","Swinging Strike","null","null"
"1644","Kevin Gausman",408236,"FT|SL","In play, out(s)","89.7","37.79"
"1647","Kevin Gausman",572204,"FT|FF","Foul","null","null"
"1650","Kevin Gausman",475100,"FT|SL","In play, out(s)","null","null"
"1651","Kevin Gausman",475100,"SL|FF","Called Strike","null","null"
"1652","Kevin Gausman",475100,"FF|FT","Foul","null","null"
"1654","Kevin Gausman",454560,"FT|FF","Called Strike","null","null"
"1656","Kevin Gausman",502032,"FF|FF","Foul","null","null"
"1658","Kevin Gausman",502032,"FS|FF","Called Strike","null","null"
"1659","Kevin Gausman",502032,"FF|FF","Foul","null","null"
"1661","Kevin Gausman",502032,"SL|FF","In play, no out","null","null"
"1663","Kevin Gausman",400284,"FS|FS","Foul","null","null"
"1666","Kevin Gausman",400284,"FS|SL","Foul (Runner Going)","null","null"
"1667","Kevin Gausman",400284,"SL|FS","Swinging Strike","null","null"
"1668","Kevin Gausman",400284,"FS|FS","Swinging Strike","null","null"
"1669","Kevin Gausman",400284,"FS|FF","Swinging Strike","null","null"
"1671","Kevin Gausman",608369,"FS|FF","Foul","null","null"
"1675","Kevin Gausman",608369,"FF|FT","Swinging Strike","null","null"
"1678","Kevin Gausman",457759,"FS|FS","Swinging Strike","null","null"
"1679","Kevin Gausman",457759,"FS|FF","Called Strike","null","null"
"1681","Kevin Gausman",457759,"FF|FF","In play, out(s)","101.9","4.81"
"1683","Kevin Gausman",475100,"FF|FS","Swinging Strike","null","null"
"1684","Kevin Gausman",475100,"FS|SL","Foul","null","null"
"1685","Kevin Gausman",475100,"SL|FF","In play, out(s)","71.3","-0.32"
