"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"314","Lucas Giolito",607043,"FF|FF","Called Strike","null","null"
"315","Lucas Giolito",607043,"FF|FF","Swinging Strike","null","null"
"317","Lucas Giolito",607043,"FF|FF","Foul","null","null"
"320","Lucas Giolito",408314,"CH|FF","Swinging Strike","null","null"
"323","Lucas Giolito",434158,"FF|FF","In play, no out","97.3","21.57"
"327","Lucas Giolito",493316,"FF|FF","Foul","null","null"
"329","Lucas Giolito",493316,"CU|CH","Swinging Strike","null","null"
"330","Lucas Giolito",493316,"CH|FF","In play, run(s)","109.4","8.88"
"334","Lucas Giolito",435522,"FF|FF","Foul","null","null"
"339","Lucas Giolito",112526,"FF|FF","Called Strike","null","null"
"341","Lucas Giolito",112526,"CU|FF","In play, out(s)","86.1","86.61"
"343","Lucas Giolito",408314,"FF|FF","In play, out(s)","null","null"
"344","Lucas Giolito",408314,"FF|CH","Called Strike","null","null"
"348","Lucas Giolito",607043,"CU|FF","Foul","null","null"
"349","Lucas Giolito",607043,"FF|CU","In play, out(s)","88.2","-14.06"
"350","Lucas Giolito",607043,"CU|FF","Swinging Strike","null","null"
"352","Lucas Giolito",607043,"FF|FF","Foul","null","null"
"353","Lucas Giolito",607043,"FF|FF","Foul","null","null"
"355","Lucas Giolito",434158,"FF|FF","In play, no out","72.2","23.39"
"358","Lucas Giolito",452678,"FF|SL","Called Strike","null","null"
"359","Lucas Giolito",452678,"SL|FF","Swinging Strike","null","null"
"361","Lucas Giolito",452678,"FF|FF","Called Strike","null","null"
"363","Lucas Giolito",452678,"CU|FF","Foul (Runner Going)","null","null"
"366","Lucas Giolito",425766,"CU|FF","In play, out(s)","87.7","32.08"
"367","Lucas Giolito",425766,"FF|FF","Foul","null","null"
"373","Lucas Giolito",518774,"FF|FF","Called Strike","null","null"
"384","Lucas Giolito",425766,"FF|CU","In play, out(s)","93.8","-13.35"
"385","Lucas Giolito",425766,"CU|CU","Called Strike","null","null"
"387","Lucas Giolito",435522,"FF|CU","In play, out(s)","90.9","8.48"
"388","Lucas Giolito",435522,"CU|CU","Called Strike","null","null"
"390","Lucas Giolito",435522,"FF|FF","Foul","null","null"
"391","Lucas Giolito",435522,"FF|CU","Foul","null","null"
"392","Lucas Giolito",435522,"CU|FF","Called Strike","null","null"
"393","Lucas Giolito",435522,"FF|CU","Swinging Strike","null","null"
"394","Lucas Giolito",435522,"CU|CU","In play, out(s)","93.6","33.54"
"396","Lucas Giolito",527038,"FF|FF","Foul","null","null"
"398","Lucas Giolito",527038,"FF|CU","In play, out(s)","77","5.09"
