pitch_type,player_name,batter
SL,Andrew Miller,537953
FF,Andrew Miller,537953
FF,Andrew Miller,537953
SL,Andrew Miller,537953
FF,Kevin Quackenbush,594838
SL,Kevin Quackenbush,594838
CU,Kevin Quackenbush,594838
SL,Kevin Quackenbush,516416
FF,Kevin Quackenbush,516416
FF,Kevin Quackenbush,516416
FF,Kevin Quackenbush,516416
FF,Kevin Quackenbush,516416
CU,Kevin Quackenbush,572008
CU,Kevin Quackenbush,572008
SL,Kevin Quackenbush,572008
SL,Kevin Quackenbush,572008
SL,Kevin Quackenbush,502671
FF,Kevin Quackenbush,502671
SL,Kevin Quackenbush,502671
SL,Kevin Quackenbush,502671
FF,Kevin Quackenbush,502671
FF,Kevin Quackenbush,502671
FF,Kevin Quackenbush,502671
CU,Kevin Quackenbush,502671
FF,Addison Reed,433217
SL,Addison Reed,433217
SL,Addison Reed,433217
FF,Addison Reed,433217
FF,Addison Reed,433217
FF,Addison Reed,433217
FF,Addison Reed,433217
FF,Addison Reed,433217
SL,Andrew Miller,444876
SL,Andrew Miller,444876
FF,Andrew Miller,444876
FF,Andrew Miller,444876
CH,Ross Ohlendorf,518792
FF,Ross Ohlendorf,518792
FF,Ross Ohlendorf,518792
FF,Ross Ohlendorf,518792
FF,Ross Ohlendorf,518792
FF,Ross Ohlendorf,608365
FF,Ross Ohlendorf,608365
FF,Ross Ohlendorf,608365
CH,Ross Ohlendorf,608365
FF,Ross Ohlendorf,608365
FF,Ross Ohlendorf,458085
SL,Ross Ohlendorf,458085
FF,Ross Ohlendorf,458085
FF,Ross Ohlendorf,458085
FF,Daniel Norris,542255
FF,Daniel Norris,542255
SL,Daniel Norris,542255
FF,Daniel Norris,542255
FF,Daniel Norris,542255
SL,Daniel Norris,542255
FF,Daniel Norris,611177
FF,Daniel Norris,611177
FF,Daniel Norris,611177
SL,Daniel Norris,518692
FF,Daniel Norris,518692
FF,Daniel Norris,518692
FF,Daniel Norris,518692
FF,Daniel Norris,461314
SL,Daniel Norris,455976
SL,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,455976
SL,Daniel Norris,455976
FF,Daniel Norris,452095
CH,Daniel Norris,452095
SL,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,621020
FT,Carlos Rodon,572821
FF,Carlos Rodon,572821
FT,Carlos Rodon,572821
FT,Carlos Rodon,572821
SL,Carlos Rodon,572821
SL,Carlos Rodon,572821
FT,Carlos Rodon,593871
FT,Carlos Rodon,593871
SL,Carlos Rodon,593871
FF,Carlos Rodon,593871
FT,Carlos Rodon,593871
CH,Carlos Rodon,543257
SL,Carlos Rodon,543257
SL,Carlos Rodon,543257
FT,Carlos Rodon,543257
FF,Carlos Rodon,543257
SL,Carlos Rodon,543257
FT,Carlos Rodon,593934
FF,Carlos Rodon,593934
FT,Carlos Rodon,593934
SL,Carlos Rodon,593934
SL,Carlos Rodon,573627
FT,Carlos Rodon,573627
CH,Carlos Rodon,573627
CH,Carlos Rodon,573627
FF,Carlos Rodon,500871
FF,Carlos Rodon,500871
SL,Carlos Rodon,500871
FT,Carlos Rodon,500871
FF,Carlos Rodon,500871
FF,Carlos Rodon,571974
FF,Carlos Rodon,571974
FF,Carlos Rodon,571974
FF,Carlos Rodon,502582
SL,Carlos Rodon,502582
SL,Carlos Rodon,502582
FF,Carlos Rodon,621439
SL,Carlos Rodon,621439
SL,Carlos Rodon,621439
SL,Carlos Rodon,621439
FF,Carlos Rodon,621439
FF,Carlos Rodon,621439
CH,Carlos Rodon,572821
CH,Carlos Rodon,572821
CH,Carlos Rodon,593871
FF,Carlos Rodon,593871
FF,Carlos Rodon,543257
CH,Carlos Rodon,543257
FT,Carlos Rodon,593934
FF,Carlos Rodon,593934
SL,Carlos Rodon,593934
CH,Carlos Rodon,593934
FF,Carlos Rodon,573627
SL,Carlos Rodon,573627
FF,Carlos Rodon,573627
CH,Carlos Rodon,573627
FF,Carlos Rodon,500871
CH,Carlos Rodon,500871
FT,Carlos Rodon,500871
FF,Carlos Rodon,500871
FF,Carlos Rodon,500871
FF,Carlos Rodon,571974
FF,Carlos Rodon,571974
SL,Carlos Rodon,571974
FF,Carlos Rodon,502582
FF,Carlos Rodon,502582
SL,Carlos Rodon,502582
FF,Carlos Rodon,502582
FF,Carlos Rodon,502582
FF,Carlos Rodon,502582
FF,Carlos Rodon,621439
FT,Carlos Rodon,621439
FF,Carlos Rodon,621439
CH,Carlos Rodon,621439
FF,Carlos Rodon,593871
FF,Carlos Rodon,593871
FF,Carlos Rodon,593871
FF,Carlos Rodon,593871
CH,Carlos Rodon,543257
FF,Carlos Rodon,543257
SL,Carlos Rodon,543257
FF,Carlos Rodon,543257
FF,Carlos Rodon,543257
SL,Carlos Rodon,543257
SL,Carlos Rodon,593934
FF,Carlos Rodon,593934
FF,Carlos Rodon,593934
CH,Carlos Rodon,573627
FF,Carlos Rodon,573627
FF,Carlos Rodon,573627
FF,Carlos Rodon,573627
SL,Andrew Miller,460077
FF,Andrew Miller,460077
SL,Andrew Miller,460077
SL,Andrew Miller,609275
SL,Andrew Miller,609275
SL,Andrew Miller,609275
FF,Andrew Miller,609275
SL,Andrew Miller,609275
SL,Andrew Miller,609275
SL,Andrew Miller,609275
FF,Andrew Miller,542993
FF,Addison Reed,546318
SL,Addison Reed,546318
SL,Addison Reed,546318
FC,Addison Reed,546318
FF,Addison Reed,546318
FF,Addison Reed,596748
FF,Addison Reed,596748
FF,Addison Reed,596748
SL,Addison Reed,596748
FF,Addison Reed,596748
FF,Addison Reed,596748
SL,Addison Reed,429667
FF,Addison Reed,429667
SL,Addison Reed,429667
FF,Addison Reed,429667
FF,Addison Reed,429667
FF,Daniel Norris,605538
FF,Daniel Norris,605538
FF,Daniel Norris,605538
FF,Daniel Norris,542255
CH,Daniel Norris,542255
FF,Daniel Norris,542255
SL,Daniel Norris,542255
CU,Daniel Norris,542255
SL,Daniel Norris,542255
FF,Daniel Norris,542255
FF,Daniel Norris,611177
SL,Daniel Norris,611177
FF,Daniel Norris,611177
FF,Daniel Norris,518692
SL,Daniel Norris,518692
FF,Daniel Norris,518692
CU,Daniel Norris,518692
FF,Daniel Norris,518692
SL,Daniel Norris,518692
SL,Daniel Norris,461314
FF,Daniel Norris,461314
CU,Daniel Norris,461314
FF,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,621020
CH,Daniel Norris,621020
CH,Daniel Norris,621020
FF,Daniel Norris,621020
CH,Daniel Norris,621020
SL,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,593495
CH,Daniel Norris,593495
FF,Daniel Norris,488818
FF,Daniel Norris,488818
FF,Daniel Norris,488818
CU,Daniel Norris,488818
FF,Daniel Norris,488818
FF,Daniel Norris,488818
FF,Daniel Norris,488818
FF,Daniel Norris,542255
FF,Daniel Norris,542255
CU,Daniel Norris,542255
FF,Daniel Norris,542255
FF,Daniel Norris,542255
FF,Daniel Norris,542255
FF,Daniel Norris,593495
FF,Daniel Norris,593495
FF,Daniel Norris,593495
FF,Daniel Norris,611177
FF,Daniel Norris,518692
FF,Daniel Norris,518692
FF,Daniel Norris,518692
CH,Daniel Norris,461314
FF,Daniel Norris,461314
FF,Daniel Norris,461314
CH,Daniel Norris,461314
SL,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,455976
CU,Daniel Norris,455976
FF,Daniel Norris,455976
FF,Daniel Norris,452095
FF,Daniel Norris,452095
FF,Daniel Norris,452095
SL,Daniel Norris,452095
CH,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,621020
FF,Daniel Norris,621020
SL,Daniel Norris,621020
FF,Daniel Norris,474319
FF,Daniel Norris,474319
FF,Daniel Norris,474319
FF,Daniel Norris,474319
SL,Daniel Norris,474319
FF,Daniel Norris,474319
FF,Daniel Norris,474319
FF,Daniel Norris,474319
FF,Kevin Quackenbush,502671
CU,Kevin Quackenbush,502671
CU,Kevin Quackenbush,502671
CU,Kevin Quackenbush,502671
FF,Daniel Norris,593495
SL,Daniel Norris,593495
FF,Daniel Norris,593495
FF,Daniel Norris,593495
CU,Kevin Quackenbush,456078
FF,Kevin Quackenbush,456078
FF,Kevin Quackenbush,456078
CH,Daniel Norris,452095
FT,Carlos Rodon,572821
FT,Carlos Rodon,572821
SL,Carlos Rodon,572821
CH,Carlos Rodon,572821
FF,Jose Quintana,523253
FF,Jose Quintana,523253
FF,Jose Quintana,523253
FF,Jose Quintana,595281
FF,Jose Quintana,595281
FF,Jose Quintana,595281
CU,Jose Quintana,595281
FF,Jose Quintana,595281
FT,Jose Quintana,595281
FT,Jose Quintana,446334
FT,Jose Quintana,446334
FF,Jose Quintana,446334
FF,Jose Quintana,446334
CH,Jose Quintana,446334
FF,Jose Quintana,446334
FT,Jose Quintana,446334
FF,Jose Quintana,543543
FF,Jose Quintana,543543
FT,Jose Quintana,543543
FF,Jose Quintana,543543
CU,Jose Quintana,543543
FT,Jose Quintana,543543
FT,Jose Quintana,543484
FT,Jose Quintana,543484
FF,Jose Quintana,543484
CH,Jose Quintana,543484
FF,Jose Quintana,543484
CH,Jose Quintana,493351
FF,Jose Quintana,493351
FF,Jose Quintana,493351
CU,Jose Quintana,592200
FT,Jose Quintana,592200
FT,Jose Quintana,592200
CU,Jose Quintana,592200
FF,Jose Quintana,435064
CU,Jose Quintana,435064
CU,Jose Quintana,435064
CU,Jose Quintana,435064
CU,Jose Quintana,435064
CH,Jose Quintana,523253
FT,Jose Quintana,523253
FT,Jose Quintana,523253
FF,Jose Quintana,523253
FF,Jose Quintana,523253
CU,Jose Quintana,523253
CU,Jose Quintana,595281
FT,Jose Quintana,595281
CU,Jose Quintana,595281
FF,Jose Quintana,595281
FF,Jose Quintana,446334
FT,Jose Quintana,446334
FF,Jose Quintana,446334
CU,Jose Quintana,446334
FF,Jose Quintana,543543
CU,Jose Quintana,543543
CU,Jose Quintana,543543
FT,Jose Quintana,572816
FT,Jose Quintana,572816
CU,Jose Quintana,572816
FT,Jose Quintana,543484
CH,Jose Quintana,543484
CU,Jose Quintana,493351
CU,Jose Quintana,493351
CU,Jose Quintana,493351
FF,Jose Quintana,493351
CU,Jose Quintana,493351
FF,Jose Quintana,493351
FF,Jose Quintana,493351
CU,Jose Quintana,493351
CU,Jose Quintana,493351
FF,Jose Quintana,592200
CU,Jose Quintana,592200
FF,Jose Quintana,592200
FF,Jose Quintana,592200
CU,Jose Quintana,592200
CU,Jose Quintana,592200
FF,Jose Quintana,592200
FT,Jose Quintana,592200
FF,Jose Quintana,592200
CU,Jose Quintana,435064
FF,Jose Quintana,435064
FF,Jose Quintana,523253
FF,Jose Quintana,523253
FT,Jose Quintana,523253
CH,Jose Quintana,523253
FF,Jose Quintana,523253
FF,Jose Quintana,595281
CU,Jose Quintana,595281
FT,Jose Quintana,595281
FF,Jose Quintana,595281
CH,Jose Quintana,446334
FT,Jose Quintana,543543
CU,Jose Quintana,543543
FT,Jose Quintana,543543
CU,Jose Quintana,543543
FT,Jose Quintana,543543
FT,Jose Quintana,543543
CU,Jose Quintana,543543
CU,Jose Quintana,543543
FF,Jose Quintana,572816
CU,Jose Quintana,572816
FT,Jose Quintana,572816
FF,Jose Quintana,572816
CU,Jose Quintana,572816
FT,Jose Quintana,572816
FF,Addison Reed,592885
SL,Addison Reed,592885
FF,Addison Reed,592885
FF,Addison Reed,592885
FF,Addison Reed,592885
SL,Addison Reed,592885
FF,Addison Reed,592885
FF,Addison Reed,519317
FF,Addison Reed,519317
SL,Addison Reed,519317
FF,Addison Reed,519317
FF,Addison Reed,592663
FF,Addison Reed,592663
FF,Addison Reed,592663
SL,Addison Reed,592663
FF,Addison Reed,592663
FF,Addison Reed,571506
FF,Addison Reed,571506
FF,Addison Reed,571506
SL,Addison Reed,570639
FF,Addison Reed,570639
FF,Addison Reed,570639
SL,Addison Reed,570639
FF,Addison Reed,543829
FF,Addison Reed,543829
FF,Addison Reed,543829
FF,Addison Reed,542303
SL,Addison Reed,542303
FF,Addison Reed,542303
FF,Addison Reed,542303
CH,Ross Ohlendorf,461235
FT,Ross Ohlendorf,461235
SL,Ross Ohlendorf,461235
FF,Ross Ohlendorf,461235
FF,Ross Ohlendorf,649557
FF,Ross Ohlendorf,649557
FF,Ross Ohlendorf,594824
FF,Ross Ohlendorf,594824
FF,Ross Ohlendorf,594824
FF,Ross Ohlendorf,594824
SL,Ross Ohlendorf,594824
FF,Ross Ohlendorf,594824
FF,Ross Ohlendorf,594824
FF,Ross Ohlendorf,572761
SL,Ross Ohlendorf,572761
FF,Ross Ohlendorf,572761
FF,Ross Ohlendorf,572761
FF,Ross Ohlendorf,572761
FT,Ross Ohlendorf,572761
FF,Daniel Mengden,594777
FF,Daniel Mengden,543068
FF,Daniel Mengden,543068
CU,Daniel Mengden,543068
CU,Daniel Mengden,543068
FF,Daniel Mengden,543068
FF,Daniel Mengden,543068
FF,Daniel Mengden,543068
FF,Daniel Mengden,527043
FF,Daniel Mengden,527043
FF,Daniel Mengden,527043
FF,Daniel Mengden,542364
FF,Daniel Mengden,542364
FF,Daniel Mengden,492802
CU,Daniel Mengden,492802
CU,Daniel Mengden,492802
CU,Daniel Mengden,492802
FF,Daniel Mengden,492802
FF,Daniel Mengden,492802
CU,Daniel Mengden,492802
FF,Daniel Mengden,492802
CU,Daniel Mengden,492802
FF,Daniel Mengden,492802
FF,Daniel Mengden,492802
CU,Daniel Mengden,492802
CH,Daniel Mengden,592230
CU,Daniel Mengden,488862
FF,Daniel Mengden,488862
CU,Daniel Mengden,594777
FF,Daniel Mengden,594777
FF,Daniel Mengden,594777
FF,Daniel Mengden,594777
CH,Daniel Mengden,594777
FF,Daniel Mengden,594777
CU,Daniel Mengden,594777
FF,Daniel Mengden,594777
CU,Daniel Mengden,545361
FF,Daniel Mengden,545361
FT,Daniel Mengden,545361
FF,Daniel Mengden,545361
FF,Daniel Mengden,527043
FF,Daniel Mengden,527043
FF,Daniel Mengden,527043
FF,Daniel Mengden,527043
FF,Daniel Mengden,592743
SL,Daniel Mengden,592743
FF,Daniel Mengden,542364
FF,Daniel Mengden,542364
CH,Daniel Mengden,542364
CH,Daniel Mengden,542364
FF,Daniel Mengden,492802
FF,Daniel Mengden,492802
FF,Daniel Mengden,492802
FT,Chris Sale,523253
FT,Chris Sale,523253
CH,Chris Sale,523253
SL,Chris Sale,523253
FT,Chris Sale,572816
FT,Chris Sale,572816
FT,Chris Sale,446334
FT,Chris Sale,446334
FT,Chris Sale,446334
FT,Chris Sale,446334
CH,Chris Sale,446334
CH,Chris Sale,543543
FT,Chris Sale,543543
CH,Chris Sale,572128
SL,Chris Sale,572128
FT,Chris Sale,572128
SL,Chris Sale,572128
FT,Chris Sale,578570
SL,Chris Sale,578570
FT,Chris Sale,578570
CH,Chris Sale,578570
FT,Chris Sale,578570
FT,Chris Sale,578570
FT,Chris Sale,523253
SL,Chris Sale,523253
CH,Chris Sale,523253
SL,Chris Sale,523253
FT,Chris Sale,523253
FT,Chris Sale,572816
SL,Chris Sale,572816
FT,Chris Sale,572816
FT,Chris Sale,572816
SL,Chris Sale,572816
FT,Chris Sale,446334
FT,Chris Sale,446334
CH,Chris Sale,446334
FT,Chris Sale,543543
FT,Chris Sale,543543
SL,Chris Sale,543543
CH,Chris Sale,543484
CH,Chris Sale,543484
CH,Chris Sale,543484
FT,Chris Sale,543484
FT,Chris Sale,592200
CH,Chris Sale,493351
CH,Chris Sale,493351
FT,Chris Sale,572128
CH,Chris Sale,578570
FT,Chris Sale,578570
CH,Chris Sale,578570
CH,Chris Sale,578570
FT,Chris Sale,572816
SL,Chris Sale,572816
FT,Chris Sale,446334
CH,Chris Sale,446334
SL,Chris Sale,543543
FT,Chris Sale,543543
SL,Chris Sale,543543
FT,Chris Sale,543484
FT,Chris Sale,592200
SL,Chris Sale,592200
SL,Chris Sale,592200
CH,Chris Sale,592200
CH,Chris Sale,592200
FT,Chris Sale,493351
FT,Chris Sale,493351
SL,Chris Sale,493351
FT,Chris Sale,493351
CH,Chris Sale,572128
CH,Chris Sale,572128
SL,Chris Sale,572128
CH,Chris Sale,572128
SL,Chris Sale,578570
CH,Chris Sale,578570
FT,Chris Sale,578570
FT,Chris Sale,578570
SL,Chris Sale,578570
FT,Chris Sale,523253
CH,Chris Sale,523253
SL,Chris Sale,523253
SL,Chris Sale,572816
FT,Chris Sale,572816
FT,Chris Sale,571912
SL,Chris Sale,571912
CH,Chris Sale,571912
FT,Chris Sale,571912
SL,Chris Sale,571912
CU,Kevin Quackenbush,571771
FF,Kevin Quackenbush,571771
FF,Kevin Quackenbush,571771
CU,Kevin Quackenbush,571771
FF,Kevin Quackenbush,571771
CU,Kevin Quackenbush,571771
FF,Kevin Quackenbush,571771
FF,Daniel Mengden,592743
FF,Daniel Mengden,488862
CU,Daniel Mengden,488862
CU,Daniel Mengden,488862
FF,Daniel Mengden,488862
FF,Daniel Mengden,488862
FF,Daniel Mengden,488862
FT,Ross Ohlendorf,571757
FT,Ross Ohlendorf,571757
FT,Chris Sale,523253
SL,Chris Sale,523253
FT,Chris Sale,523253
CH,Chris Sale,592200
FT,Chris Sale,592200
CH,Chris Sale,592200
CH,Chris Sale,543484
CH,Chris Sale,543484
FT,Chris Sale,543484
FT,Chris Sale,543484
CH,Chris Sale,543484
CH,Chris Sale,543484
CH,Chris Sale,543484
FF,Daniel Mengden,543068
FF,Daniel Mengden,543068
CU,Daniel Mengden,543068
FT,Chris Sale,493351
CH,Chris Sale,493351
FF,Daniel Mengden,545361
CU,Daniel Mengden,545361
FF,Andrew Miller,408234
SL,Andrew Miller,408234
FF,Andrew Miller,408234
SL,Andrew Miller,400121
SL,Andrew Miller,400121
SL,Andrew Miller,400121
FF,Andrew Miller,502110
SL,Andrew Miller,502110
FF,Andrew Miller,502110
SL,Andrew Miller,457708
FF,Andrew Miller,457708
SL,Andrew Miller,457708
SL,Andrew Miller,457708
SL,Andrew Miller,457708
SL,Andrew Miller,430947
SL,Andrew Miller,430947
FF,Andrew Miller,430947
FF,Andrew Miller,543510
SL,Andrew Miller,543510
FF,Andrew Miller,543510
FT,Andrew Miller,543510
SL,Carlos Rodon,434658
FF,Carlos Rodon,434658
FT,Carlos Rodon,543401
FF,Carlos Rodon,543401
FF,Carlos Rodon,543401
SL,Carlos Rodon,543401
SL,Carlos Rodon,543401
FF,Carlos Rodon,435063
FT,Carlos Rodon,435063
FT,Carlos Rodon,435063
CH,Carlos Rodon,435063
FT,Carlos Rodon,435063
FF,Carlos Rodon,467793
CH,Carlos Rodon,467793
FF,Carlos Rodon,446386
FF,Carlos Rodon,446386
FT,Carlos Rodon,446386
FT,Carlos Rodon,424825
FF,Carlos Rodon,424825
SL,Carlos Rodon,460269
FT,Carlos Rodon,460269
FF,Carlos Rodon,460269
FT,Carlos Rodon,434658
FT,Carlos Rodon,434658
SL,Carlos Rodon,434658
FF,Carlos Rodon,434658
FT,Carlos Rodon,434658
FT,Carlos Rodon,434658
CH,Carlos Rodon,543401
SL,Carlos Rodon,543401
FT,Carlos Rodon,543401
SL,Carlos Rodon,543401
SL,Carlos Rodon,543401
FF,Carlos Rodon,543401
SL,Carlos Rodon,608070
FF,Carlos Rodon,608070
FT,Carlos Rodon,608070
SL,Carlos Rodon,608070
CH,Carlos Rodon,608070
FF,Carlos Rodon,435063
FF,Carlos Rodon,435063
SL,Carlos Rodon,435063
FF,Carlos Rodon,435063
SL,Carlos Rodon,435063
FT,Carlos Rodon,467793
FF,Carlos Rodon,467793
SL,Carlos Rodon,467793
CH,Carlos Rodon,467793
SL,Carlos Rodon,446386
FF,Carlos Rodon,424825
FF,Carlos Rodon,424825
FF,Carlos Rodon,424825
SL,Carlos Rodon,424825
FF,Carlos Rodon,424825
FF,Carlos Rodon,424825
SL,Carlos Rodon,424825
SL,Carlos Rodon,424825
FF,Carlos Rodon,460269
FT,Carlos Rodon,492841
FF,Carlos Rodon,492841
SL,Carlos Rodon,492841
SL,Carlos Rodon,434658
FF,Carlos Rodon,434658
SL,Carlos Rodon,434658
FT,Carlos Rodon,543401
SL,Carlos Rodon,608070
SL,Carlos Rodon,608070
FF,Carlos Rodon,608070
FF,Carlos Rodon,467793
SL,Carlos Rodon,467793
FT,Carlos Rodon,467793
FF,Carlos Rodon,467793
FF,Carlos Rodon,446386
FF,Carlos Rodon,446386
FT,Carlos Rodon,446386
CH,Carlos Rodon,424825
SL,Carlos Rodon,424825
FF,Carlos Rodon,424825
FF,Carlos Rodon,424825
FT,Carlos Rodon,542583
FT,Carlos Rodon,542583
FT,Carlos Rodon,542583
FT,Carlos Rodon,542583
FT,Carlos Rodon,542583
SL,Carlos Rodon,542583
FF,Carlos Rodon,501659
FT,Carlos Rodon,501659
FT,Carlos Rodon,501659
SL,Carlos Rodon,501659
FF,Carlos Rodon,501659
SL,Carlos Rodon,501659
SL,Carlos Rodon,501659
CH,Carlos Rodon,434658
FF,Carlos Rodon,434658
SL,Carlos Rodon,434658
SL,Carlos Rodon,434658
FF,Carlos Rodon,434658
FT,Carlos Rodon,543401
SL,Carlos Rodon,543401
CH,Carlos Rodon,543401
SL,Carlos Rodon,543401
FT,Carlos Rodon,492841
FT,Carlos Rodon,435063
SL,Carlos Rodon,435063
FF,Carlos Rodon,435063
CH,Carlos Rodon,608070
CH,Carlos Rodon,608070
SL,Carlos Rodon,608070
FF,Daniel Norris,596144
CH,Daniel Norris,596144
FF,Daniel Norris,596144
FF,Daniel Norris,543333
FF,Daniel Norris,543333
CH,Daniel Norris,543333
SL,Daniel Norris,543333
FF,Daniel Norris,543333
FF,Daniel Norris,543333
FF,Daniel Norris,434778
FF,Daniel Norris,434778
CH,Daniel Norris,434778
FF,Daniel Norris,434778
FF,Daniel Norris,434778
CU,Daniel Norris,434778
CH,Daniel Norris,434778
FF,Daniel Norris,434778
FF,Daniel Norris,521692
CU,Daniel Norris,460086
FF,Daniel Norris,460086
FF,Daniel Norris,460086
SL,Daniel Norris,444876
SL,Daniel Norris,444876
FF,Daniel Norris,444876
CH,Daniel Norris,641531
CH,Daniel Norris,641531
FF,Daniel Norris,641531
CH,Daniel Norris,641531
FF,Daniel Norris,641531
FF,Daniel Norris,641531
CH,Daniel Norris,641531
FF,Daniel Norris,641531
FF,Daniel Norris,609275
FF,Daniel Norris,609275
CU,Daniel Norris,449181
FF,Daniel Norris,596144
FF,Daniel Norris,596144
SL,Daniel Norris,543333
FF,Daniel Norris,543333
FF,Daniel Norris,543333
CU,Daniel Norris,543333
CU,Daniel Norris,543333
FF,Daniel Norris,543333
CH,Daniel Norris,521692
SL,Daniel Norris,521692
FF,Daniel Norris,521692
CH,Daniel Norris,521692
CH,Daniel Norris,521692
FF,Daniel Norris,521692
CH,Daniel Norris,521692
SL,Daniel Norris,460086
SL,Daniel Norris,460086
FF,Daniel Norris,460086
FF,Daniel Norris,460086
FF,Daniel Norris,460086
FF,Daniel Norris,460086
CH,Daniel Norris,444876
FF,Daniel Norris,444876
FF,Daniel Norris,444876
FF,Daniel Norris,641531
FF,Daniel Norris,641531
FF,Daniel Norris,641531
FF,Daniel Norris,641531
FF,Daniel Norris,641531
SL,Daniel Norris,609275
FF,Daniel Norris,609275
FF,Daniel Norris,609275
FF,Daniel Norris,609275
FF,Daniel Norris,449181
FF,Daniel Norris,449181
FF,Daniel Norris,449181
CH,Daniel Norris,596144
FF,Daniel Norris,543333
SL,Daniel Norris,543333
FF,Daniel Norris,543333
SL,Daniel Norris,543333
SL,Daniel Norris,543333
FF,Daniel Norris,543333
FF,Daniel Norris,543333
FF,Daniel Norris,543333
CH,Daniel Norris,434778
FF,Daniel Norris,434778
FF,Daniel Norris,434778
FF,Daniel Norris,434778
CH,Daniel Norris,434778
CH,Daniel Norris,434778
CH,Daniel Norris,434778
CH,Daniel Norris,521692
CH,Daniel Norris,521692
FF,Daniel Norris,460086
FF,Daniel Norris,444876
CU,Daniel Norris,444876
FF,Daniel Norris,444876
FT,Jose Quintana,434658
FF,Jose Quintana,434658
FF,Jose Quintana,434658
FT,Jose Quintana,434658
FF,Jose Quintana,434658
FF,Jose Quintana,596019
FT,Jose Quintana,596019
FT,Jose Quintana,596019
CH,Jose Quintana,596019
CH,Jose Quintana,596019
FF,Jose Quintana,596019
FT,Jose Quintana,435063
CU,Jose Quintana,435063
