pitch_type,player_name,batter
CU,Jose Berrios,641313
FT,Jose Berrios,641313
FT,Jose Berrios,641313
FT,Jose Berrios,466320
FT,Jose Berrios,466320
FF,Jose Berrios,466320
FT,Jose Berrios,466320
FT,Jose Berrios,547989
FT,Jose Berrios,547989
FT,Jose Berrios,547989
FT,Jose Berrios,547989
CU,Jose Berrios,547989
FT,Jose Berrios,547989
FT,Jose Berrios,408047
FT,Jose Berrios,408047
CH,Jose Berrios,408047
FT,Jose Berrios,408047
CU,Jose Berrios,408047
CU,Jose Berrios,408047
CH,Jose Berrios,408047
FT,Chris Beck,621439
FF,Chris Beck,621439
FT,Chris Beck,621439
FF,Chris Beck,621439
SL,Chris Beck,621439
FF,Chris Beck,621439
FF,Chris Beck,593871
SL,Chris Beck,593871
FF,Chris Beck,593871
CH,Chris Beck,593871
FF,Chris Beck,593871
FF,Chris Beck,593871
CH,Chris Beck,543257
FF,Chris Beck,543257
CH,Chris Beck,543257
FF,Chris Beck,543257
SL,Chris Beck,593934
FT,Chris Beck,593934
FF,Chris Beck,593934
FF,Chris Beck,593934
CH,Chris Beck,573627
FF,Chris Beck,573627
FT,Chris Beck,573627
CH,Chris Beck,573627
FF,Arquimedes Caminero,621563
FF,Arquimedes Caminero,621563
FS,Arquimedes Caminero,621563
FF,Arquimedes Caminero,621563
FF,Arquimedes Caminero,621563
FF,Arquimedes Caminero,640461
SL,Arquimedes Caminero,640461
FF,Arquimedes Caminero,640461
FF,Arquimedes Caminero,640461
SL,Arquimedes Caminero,640461
FF,Arquimedes Caminero,640461
FF,Arquimedes Caminero,592387
FF,Arquimedes Caminero,592387
FF,Arquimedes Caminero,592387
SL,Arquimedes Caminero,592387
FF,Arquimedes Caminero,475174
FT,Jose Berrios,570560
FF,Jose Berrios,570560
FF,Pedro Baez,434636
FF,Pedro Baez,434636
FF,Pedro Baez,434636
CH,Pedro Baez,434636
FT,Jose Berrios,453943
CU,Jose Berrios,453943
FT,Jose Berrios,453943
CU,Jose Berrios,453943
FT,Jose Berrios,453943
CH,Jose Berrios,453943
FT,Jose Berrios,408047
CU,Jose Berrios,408047
FT,Jose Berrios,408047
FT,Jose Berrios,466320
FT,Jose Berrios,466320
FT,Jose Berrios,466320
FT,Jose Berrios,466320
FT,Jose Berrios,466320
FF,Andrew Bailey,514888
FC,Andrew Bailey,514888
FF,Aroldis Chapman,541608
CH,Aroldis Chapman,541608
FF,Aroldis Chapman,541608
FF,Aroldis Chapman,573113
FF,Aroldis Chapman,573113
CH,Aroldis Chapman,573113
FF,Aroldis Chapman,573113
FF,Aroldis Chapman,573113
FF,Aroldis Chapman,573113
FF,Aroldis Chapman,573113
FF,Aroldis Chapman,573113
FF,Aroldis Chapman,606299
FF,Aroldis Chapman,606299
SL,Aroldis Chapman,606299
FF,Aroldis Chapman,606299
FF,Aroldis Chapman,606299
FF,Aroldis Chapman,474443
FF,Aroldis Chapman,474443
FF,Aroldis Chapman,474443
FF,Aroldis Chapman,474443
SL,Aroldis Chapman,474443
SL,Aroldis Chapman,474443
SL,Aroldis Chapman,474443
FF,Aroldis Chapman,474443
FF,Aroldis Chapman,458015
FF,Aroldis Chapman,458015
FF,Aroldis Chapman,458015
CH,Matt Barnes,453064
FF,Matt Barnes,453064
CH,Matt Barnes,453064
CU,Matt Barnes,453064
CU,Matt Barnes,453064
CH,Matt Barnes,453064
FF,Matt Barnes,459431
FF,Matt Barnes,459431
FF,Matt Barnes,459431
CU,Matt Barnes,459431
FF,Matt Barnes,459431
FF,Matt Barnes,459431
FF,Matt Barnes,459431
FF,Matt Barnes,459431
FF,Matt Barnes,459431
FF,Matt Barnes,607680
FF,Matt Barnes,607680
CU,Matt Barnes,607680
FF,Danny Farquhar,607387
FF,Danny Farquhar,607387
FF,Danny Farquhar,607387
CU,Danny Farquhar,607387
CH,Danny Farquhar,607387
CH,Danny Farquhar,519048
CH,Danny Farquhar,519048
CH,Danny Farquhar,519048
CU,Danny Farquhar,519048
FF,Danny Farquhar,519048
CH,Danny Farquhar,595777
CH,Danny Farquhar,595777
CU,Danny Farquhar,595777
FT,Wei-Yin Chen,607208
FT,Wei-Yin Chen,607208
FT,Wei-Yin Chen,607208
SL,Wei-Yin Chen,547180
FT,Wei-Yin Chen,475582
FF,Wei-Yin Chen,475582
FF,Wei-Yin Chen,594694
CH,Wei-Yin Chen,457787
SL,Wei-Yin Chen,457787
FF,Wei-Yin Chen,457787
SL,Wei-Yin Chen,543699
FF,Wei-Yin Chen,543699
FF,Wei-Yin Chen,543699
FT,Wei-Yin Chen,543699
FT,Wei-Yin Chen,543699
SL,Wei-Yin Chen,543699
FF,Wei-Yin Chen,543699
SL,Wei-Yin Chen,543699
FF,Wei-Yin Chen,543699
CU,Wei-Yin Chen,572191
CH,Wei-Yin Chen,572191
FT,Wei-Yin Chen,572191
CU,Wei-Yin Chen,572191
FF,Wei-Yin Chen,572191
SL,Wei-Yin Chen,572191
FF,Wei-Yin Chen,547180
FF,Wei-Yin Chen,547180
FF,Wei-Yin Chen,547180
FF,Wei-Yin Chen,547180
FF,Wei-Yin Chen,547180
FF,Wei-Yin Chen,547180
FF,Wei-Yin Chen,475582
CU,Wei-Yin Chen,594694
FF,Wei-Yin Chen,594694
FF,Wei-Yin Chen,594694
CH,Wei-Yin Chen,600474
FT,Wei-Yin Chen,600474
CU,Wei-Yin Chen,600474
SL,Wei-Yin Chen,600474
CU,Wei-Yin Chen,543699
FF,Wei-Yin Chen,543699
FT,Wei-Yin Chen,543699
FT,Wei-Yin Chen,543699
FF,Wei-Yin Chen,607208
CU,Wei-Yin Chen,607208
FT,Wei-Yin Chen,547180
SL,Wei-Yin Chen,547180
SL,Wei-Yin Chen,547180
SL,Wei-Yin Chen,547180
FF,Wei-Yin Chen,547180
FT,Wei-Yin Chen,547180
SL,Wei-Yin Chen,572191
FT,Wei-Yin Chen,572191
FF,J.T. Chargois,594809
CH,J.T. Chargois,594809
FF,J.T. Chargois,594809
FT,J.T. Chargois,594809
CH,J.T. Chargois,594809
SL,J.T. Chargois,594809
FT,J.T. Chargois,641313
SL,J.T. Chargois,641313
SL,J.T. Chargois,641313
FT,J.T. Chargois,641313
SL,J.T. Chargois,641313
SL,J.T. Chargois,547989
FF,J.T. Chargois,547989
FT,J.T. Chargois,547989
SL,Leonel Campos,630111
FF,Leonel Campos,630111
CH,Wei-Yin Chen,607208
CH,Wei-Yin Chen,607208
SL,Wei-Yin Chen,607208
SL,Wei-Yin Chen,607208
CH,Wei-Yin Chen,607208
CU,Wei-Yin Chen,607208
CH,Wei-Yin Chen,607208
FF,Leonel Campos,571745
FT,Leonel Campos,571745
CH,Leonel Campos,571875
SL,Leonel Campos,571875
CH,Leonel Campos,571875
FF,Leonel Campos,571875
FF,Leonel Campos,571812
FF,Leonel Campos,571812
SL,Leonel Campos,571812
SL,Leonel Campos,571812
SL,Leonel Campos,571812
CH,Wei-Yin Chen,457787
CU,Wei-Yin Chen,457787
FT,Wei-Yin Chen,457787
FF,Wei-Yin Chen,457787
CH,Wei-Yin Chen,457787
FF,Leonel Campos,592273
FF,Leonel Campos,592273
FT,Wei-Yin Chen,543685
CH,Wei-Yin Chen,543685
CH,Wei-Yin Chen,543685
FF,Wei-Yin Chen,543685
FF,Wei-Yin Chen,543685
FF,Wei-Yin Chen,543685
FF,Wei-Yin Chen,543685
CH,Wei-Yin Chen,543685
FF,Wei-Yin Chen,543685
FF,Matt Barnes,485567
FF,Matt Barnes,485567
FF,Matt Barnes,485567
FF,Matt Barnes,485567
CU,Matt Barnes,485567
CU,Wei-Yin Chen,600474
FF,Wei-Yin Chen,600474
FF,Wei-Yin Chen,600474
FT,Wei-Yin Chen,572191
FT,Wei-Yin Chen,572191
CU,Wei-Yin Chen,572191
KC,Tyler Duffey,594809
KC,Tyler Duffey,594809
FT,Tyler Duffey,594809
KC,Tyler Duffey,594809
KC,Tyler Duffey,594809
FT,Tyler Duffey,594809
FT,Tyler Duffey,594809
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
KC,Tyler Duffey,641313
KC,Tyler Duffey,641313
FT,Tyler Duffey,466320
FT,Tyler Duffey,466320
FT,Tyler Duffey,466320
KC,Tyler Duffey,466320
KC,Tyler Duffey,466320
FT,Tyler Duffey,547989
FT,Tyler Duffey,547989
KC,Tyler Duffey,408047
FT,Tyler Duffey,408047
FT,Tyler Duffey,408047
FT,Tyler Duffey,408047
CH,Tyler Duffey,408047
KC,Tyler Duffey,453943
KC,Tyler Duffey,453943
FT,Tyler Duffey,453943
FT,Tyler Duffey,453943
KC,Tyler Duffey,453943
FT,Tyler Duffey,453943
FT,Tyler Duffey,453943
FT,Tyler Duffey,453943
KC,Tyler Duffey,453943
CH,Tyler Duffey,570560
KC,Tyler Duffey,570560
KC,Tyler Duffey,570560
FT,Tyler Duffey,570560
FT,Tyler Duffey,570560
FT,Tyler Duffey,570560
FT,Tyler Duffey,553882
FT,Tyler Duffey,553882
FT,Tyler Duffey,553882
KC,Tyler Duffey,553882
KC,Tyler Duffey,544725
FT,Tyler Duffey,544725
FT,Tyler Duffey,544725
FT,Tyler Duffey,544725
KC,Tyler Duffey,544725
FT,Tyler Duffey,594809
FT,Tyler Duffey,594809
KC,Tyler Duffey,594809
KC,Tyler Duffey,594809
CH,Tyler Duffey,594809
FT,Tyler Duffey,594809
FT,Tyler Duffey,594809
KC,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,641313
FT,Tyler Duffey,466320
KC,Tyler Duffey,547989
KC,Tyler Duffey,547989
KC,Tyler Duffey,547989
KC,Tyler Duffey,547989
KC,Tyler Duffey,547989
FT,Tyler Duffey,547989
FT,Chris Beck,500871
FF,Chris Beck,500871
FT,Chris Beck,500871
FF,Chris Beck,500871
FT,Chris Beck,500871
FT,Chris Beck,571974
FT,Chris Beck,571974
SL,Chris Beck,571974
FF,Chris Beck,502582
SL,Chris Beck,621439
CH,Chris Beck,572821
CH,Chris Beck,572821
FF,Chris Beck,572821
FT,Chris Beck,593871
SL,Chris Beck,593871
FT,Andrew Cashner,607208
FT,Andrew Cashner,607208
FF,Andrew Cashner,607208
FF,Andrew Cashner,607208
FF,Andrew Cashner,607208
FT,Andrew Cashner,150029
FF,Andrew Cashner,150029
FT,Andrew Cashner,150029
FF,Andrew Cashner,150029
SL,Andrew Cashner,150029
FF,Andrew Cashner,547180
FF,Andrew Cashner,547180
FF,Andrew Cashner,547180
FF,Andrew Cashner,547180
CH,Andrew Cashner,547180
FT,Andrew Cashner,543685
SL,Andrew Cashner,543685
FT,Andrew Cashner,543685
CH,Andrew Cashner,452220
SL,Andrew Cashner,452220
FF,Andrew Cashner,452220
FF,Andrew Cashner,452220
FF,Andrew Cashner,452220
FF,Andrew Cashner,519208
FF,Andrew Cashner,519208
FF,Andrew Cashner,519208
FF,Andrew Cashner,519208
SL,Andrew Cashner,519208
SL,Andrew Cashner,519208
CH,Andrew Cashner,519208
FF,Andrew Cashner,457787
CH,Andrew Cashner,457787
FF,Andrew Cashner,457787
FF,Andrew Cashner,457787
FF,Andrew Cashner,457787
FF,Andrew Cashner,457787
FF,Andrew Cashner,446653
FF,Andrew Cashner,446653
CH,Andrew Cashner,519184
FF,Andrew Cashner,519184
FF,Andrew Cashner,607208
FT,Andrew Cashner,607208
CH,Andrew Cashner,607208
SL,Andrew Cashner,150029
FT,Andrew Cashner,150029
FF,Andrew Cashner,150029
FT,Andrew Cashner,150029
FF,Andrew Cashner,150029
FT,Andrew Cashner,547180
FF,Andrew Cashner,547180
FF,Andrew Cashner,547180
FF,Andrew Cashner,547180
CH,Andrew Cashner,547180
FT,Andrew Cashner,543685
CH,Andrew Cashner,452220
FF,Andrew Cashner,452220
FT,Andrew Cashner,452220
FF,Andrew Cashner,452220
FF,Andrew Cashner,452220
FF,Andrew Cashner,452220
FF,Andrew Cashner,519208
SL,Andrew Cashner,457787
CH,Andrew Cashner,457787
FF,Andrew Cashner,457787
FF,Andrew Cashner,457787
SL,Andrew Cashner,446653
SL,Andrew Cashner,594694
FF,Andrew Cashner,594694
FF,Andrew Cashner,594694
FF,Andrew Cashner,594694
FF,Andrew Cashner,594694
FF,Andrew Cashner,594694
FF,Andrew Cashner,594694
FT,Andrew Cashner,150029
SL,Andrew Cashner,150029
FF,Raul Alcantara,572287
FF,Raul Alcantara,493114
FF,Raul Alcantara,493114
CH,Raul Alcantara,493114
FF,Raul Alcantara,493114
FF,Raul Alcantara,493114
FF,Raul Alcantara,493114
FF,Raul Alcantara,493114
CH,Raul Alcantara,493114
FT,Raul Alcantara,493114
FT,Raul Alcantara,452234
FF,Raul Alcantara,452234
FF,Raul Alcantara,452234
FF,Raul Alcantara,452234
FF,Raul Alcantara,443558
CU,Raul Alcantara,443558
SL,Raul Alcantara,443558
FF,Raul Alcantara,443558
CH,Raul Alcantara,572122
FF,Raul Alcantara,572122
FF,Raul Alcantara,572122
FT,Raul Alcantara,572122
FT,Raul Alcantara,572122
CH,Raul Alcantara,452252
FF,Raul Alcantara,452252
CH,Raul Alcantara,452252
FF,Raul Alcantara,452252
CH,Raul Alcantara,547982
CH,Raul Alcantara,547982
FF,Raul Alcantara,547982
SL,Raul Alcantara,547982
FF,Raul Alcantara,493114
FF,Raul Alcantara,493114
CH,Raul Alcantara,452234
CH,Raul Alcantara,452234
FF,Raul Alcantara,443558
SL,Raul Alcantara,443558
SL,Raul Alcantara,443558
SL,Raul Alcantara,443558
FF,Raul Alcantara,572122
CH,Raul Alcantara,572122
FF,Raul Alcantara,572122
CH,Raul Alcantara,572122
FF,Raul Alcantara,572122
CH,Raul Alcantara,606466
FF,Raul Alcantara,606466
FF,Chris Beck,543257
CH,Chris Beck,543257
FF,Chris Beck,543257
CH,Raul Alcantara,429664
FF,Raul Alcantara,429664
FF,Raul Alcantara,429664
CH,Raul Alcantara,429664
CH,Raul Alcantara,429664
FT,Andrew Cashner,607208
SL,Leonel Campos,435062
FF,Leonel Campos,435062
SL,Leonel Campos,435062
SL,Leonel Campos,435062
SL,Leonel Campos,435062
FF,Leonel Campos,518586
FF,Leonel Campos,518586
FF,Leonel Campos,518586
FF,Leonel Campos,518586
FF,Leonel Campos,518586
FF,Leonel Campos,457759
FF,Leonel Campos,624577
SL,Leonel Campos,624577
SL,Leonel Campos,624577
FF,Leonel Campos,624577
SL,Leonel Campos,624577
SL,Leonel Campos,624577
SL,Leonel Campos,434563
FF,Leonel Campos,434563
SL,Leonel Campos,434563
SL,Leonel Campos,571771
SL,Leonel Campos,571771
FT,J.T. Chargois,449181
SL,J.T. Chargois,449181
FT,J.T. Chargois,444876
FF,J.T. Chargois,444876
FT,J.T. Chargois,444876
FF,J.T. Chargois,444876
FF,Danny Farquhar,607345
CH,Danny Farquhar,607345
CU,Danny Farquhar,607345
CH,Danny Farquhar,607345
FF,Danny Farquhar,641313
CU,Danny Farquhar,641313
CH,Danny Farquhar,544725
FF,Danny Farquhar,544725
FF,Danny Farquhar,544725
CU,Danny Farquhar,544725
CH,Danny Farquhar,544725
FF,Danny Farquhar,547989
FF,Aroldis Chapman,624428
FF,Aroldis Chapman,624428
SL,Aroldis Chapman,624428
FF,Aroldis Chapman,624428
SL,Aroldis Chapman,624428
FF,Aroldis Chapman,465753
CH,Aroldis Chapman,465753
FF,Aroldis Chapman,465753
FF,Aroldis Chapman,465753
FF,Aroldis Chapman,465753
CH,Aroldis Chapman,465753
FF,Aroldis Chapman,465753
CH,Aroldis Chapman,457705
FF,Aroldis Chapman,457705
CH,Aroldis Chapman,457705
FF,Aroldis Chapman,457705
FF,Tyler Chatwood,452655
FC,Tyler Chatwood,452655
FT,Tyler Chatwood,452655
FC,Tyler Chatwood,452655
FF,Tyler Chatwood,452655
FF,Tyler Chatwood,474832
FC,Tyler Chatwood,474832
FF,Tyler Chatwood,474832
FF,Tyler Chatwood,452254
FF,Tyler Chatwood,452254
FC,Tyler Chatwood,452254
FC,Tyler Chatwood,452254
FT,Tyler Chatwood,452254
CH,Tyler Chatwood,452254
FF,Tyler Chatwood,543063
FC,Tyler Chatwood,543063
FT,Tyler Chatwood,543063
FT,Tyler Chatwood,543063
FF,Tyler Chatwood,543063
FF,Tyler Chatwood,605412
FC,Tyler Chatwood,605412
FT,Tyler Chatwood,605412
FF,Tyler Chatwood,605412
FF,Tyler Chatwood,605412
FF,Tyler Chatwood,605412
FC,Tyler Chatwood,605412
FT,Tyler Chatwood,543216
FT,Tyler Chatwood,543216
FT,Tyler Chatwood,543216
FT,Tyler Chatwood,502188
FT,Tyler Chatwood,502188
FF,Tyler Chatwood,502188
FF,Tyler Chatwood,502188
FF,Tyler Chatwood,502188
FT,Tyler Chatwood,502188
FF,Tyler Chatwood,452655
FF,Tyler Chatwood,452655
CU,Tyler Chatwood,452655
CU,Tyler Chatwood,452655
FC,Tyler Chatwood,474832
FF,Tyler Chatwood,474832
FT,Tyler Chatwood,457763
FF,Tyler Chatwood,457763
FF,Tyler Chatwood,452254
FT,Tyler Chatwood,452254
FF,Tyler Chatwood,452254
FF,Tyler Chatwood,452254
FT,Tyler Chatwood,452254
FT,Tyler Chatwood,452254
FF,Tyler Chatwood,452254
FC,Tyler Chatwood,543063
FF,Tyler Chatwood,543063
FC,Tyler Chatwood,543063
FC,Tyler Chatwood,543063
FF,Tyler Chatwood,543063
FT,Tyler Chatwood,434636
FF,Tyler Chatwood,434636
FT,Tyler Chatwood,434636
FF,Tyler Chatwood,434636
FT,Tyler Chatwood,543216
FC,Tyler Chatwood,543216
FF,Tyler Chatwood,543216
CU,Tyler Chatwood,543216
FC,Tyler Chatwood,543216
CU,Tyler Chatwood,543216
FF,Tyler Chatwood,474832
FF,Tyler Chatwood,474832
FF,Tyler Chatwood,474832
FF,Tyler Chatwood,474832
FT,Tyler Chatwood,457763
FT,Tyler Chatwood,457763
FT,Tyler Chatwood,457763
FF,Tyler Chatwood,452254
FF,Tyler Chatwood,452254
FF,Tyler Chatwood,452254
CH,Tyler Chatwood,543063
FF,Tyler Chatwood,543063
FT,Tyler Chatwood,543063
FT,Tyler Chatwood,543063
FF,Tyler Chatwood,434636
FT,Tyler Chatwood,434636
FF,Tyler Chatwood,605412
FT,Tyler Chatwood,605412
FF,Tyler Chatwood,605412
FF,Tyler Chatwood,605412
FF,Tyler Chatwood,605412
FT,Tyler Chatwood,605412
FT,Tyler Chatwood,605412
FC,Tyler Chatwood,605412
FF,Tyler Chatwood,434636
FF,Tyler Chatwood,434636
FF,Tyler Chatwood,434636
FT,Tyler Chatwood,434636
CH,Tyler Chatwood,434636
CH,Danny Farquhar,466320
FF,Danny Farquhar,466320
FT,Tyler Chatwood,452655
FT,Tyler Chatwood,452655
FT,Tyler Chatwood,502188
FT,Tyler Chatwood,457763
FC,Tyler Chatwood,457763
FC,Tyler Chatwood,457763
FT,Tyler Chatwood,457763
FT,Tyler Chatwood,457763
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
CH,Jose Berrios,502481
FT,Jose Berrios,593160
FT,Jose Berrios,593160
CH,Jose Berrios,593160
FF,Jose Berrios,593160
FF,Jose Berrios,434778
FT,Jose Berrios,434778
FT,Jose Berrios,434778
FT,Jose Berrios,434778
FT,Jose Berrios,434778
CH,Jose Berrios,521692
FF,Jose Berrios,521692
FF,Jose Berrios,521692
FT,Jose Berrios,460086
FT,Jose Berrios,460086
FF,Jose Berrios,460086
FT,Jose Berrios,449181
FT,Jose Berrios,449181
FT,Jose Berrios,444876
CH,Jose Berrios,444876
CU,Jose Berrios,444876
CU,Jose Berrios,596144
CH,Jose Berrios,596144
CU,Jose Berrios,596144
FT,Jose Berrios,596144
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
FT,Jose Berrios,502481
CH,Jose Berrios,593160
FT,Jose Berrios,593160
CU,Jose Berrios,593160
FT,Jose Berrios,593160
FT,Jose Berrios,543333
FT,Jose Berrios,543333
CH,Jose Berrios,543333
CH,Jose Berrios,543333
FT,Jose Berrios,543333
FT,Jose Berrios,434778
FT,Jose Berrios,434778
CH,Jose Berrios,434778
FT,Jose Berrios,434778
CU,Jose Berrios,521692
CU,Jose Berrios,521692
CH,Jose Berrios,460086
CH,Jose Berrios,460086
FT,Jose Berrios,460086
CH,Jose Berrios,460086
CU,Jose Berrios,449181
FT,Jose Berrios,449181
FT,Jose Berrios,449181
CU,Jose Berrios,449181
CU,Jose Berrios,444876
CH,Jose Berrios,444876
CH,Jose Berrios,444876
FT,Jose Berrios,444876
FT,Jose Berrios,444876
FT,Jose Berrios,444876
FT,Jose Berrios,444876
FT,Jose Berrios,444876
FT,Jose Berrios,444876
CU,Jose Berrios,596144
FT,J.T. Chargois,596144
FT,J.T. Chargois,502481
FT,J.T. Chargois,502481
FT,J.T. Chargois,502481
FF,J.T. Chargois,502481
SL,J.T. Chargois,502481
SL,J.T. Chargois,502481
FF,Chris Beck,543094
FT,Chris Beck,543094
FT,Chris Beck,543094
CH,Chris Beck,543094
FF,Chris Beck,543094
CH,Chris Beck,592200
FT,Chris Beck,592200
FT,Chris Beck,592200
FF,Chris Beck,592200
SL,J.T. Chargois,593160
FF,J.T. Chargois,593160
SL,J.T. Chargois,593160
FF,Chris Beck,543484
SL,Chris Beck,543484
FT,Chris Beck,543484
FT,Chris Beck,543484
CH,Jose Berrios,543333
CH,Jose Berrios,543333
FF,Jose Berrios,543333
FT,Jose Berrios,543333
CU,Jose Berrios,543333
FT,Jose Berrios,543333
FT,Jose Berrios,543333
FF,Adam Conley,452678
CH,Adam Conley,493316
FF,Adam Conley,493316
CH,Adam Conley,434158
CH,Adam Conley,434158
FF,Adam Conley,434158
FF,Adam Conley,434158
CH,Adam Conley,434158
FF,Adam Conley,434158
FF,Adam Conley,608061
FF,Adam Conley,608061
FF,Adam Conley,608061
CH,Adam Conley,457803
FF,Adam Conley,457803
FF,Adam Conley,457803
SL,Adam Conley,518595
FF,Adam Conley,518595
FF,Adam Conley,112526
FF,Adam Conley,112526
FF,Adam Conley,112526
CH,Adam Conley,452678
CH,Adam Conley,452678
FF,Adam Conley,452678
CH,Adam Conley,452678
CH,Adam Conley,452678
SL,Adam Conley,493316
CH,Adam Conley,493316
SL,Adam Conley,493316
SL,Adam Conley,493316
CH,Adam Conley,493316
FF,Adam Conley,493316
FF,Aroldis Chapman,444379
SL,Aroldis Chapman,444379
SL,Aroldis Chapman,444379
SL,Aroldis Chapman,444379
FF,Aroldis Chapman,444379
FF,Aroldis Chapman,605137
FF,Aroldis Chapman,605137
CH,Aroldis Chapman,605137
CH,Aroldis Chapman,605137
CU,Andrew Bailey,519390
FC,Andrew Bailey,519390
FF,Andrew Bailey,519390
FF,Andrew Bailey,519390
FC,Andrew Bailey,501981
FF,Andrew Bailey,501981
CU,Andrew Bailey,501981
FC,Andrew Bailey,501981
FF,Andrew Bailey,501981
FC,Andrew Bailey,501981
CU,Andrew Bailey,501981
FF,Andrew Bailey,501981
FF,Andrew Bailey,475174
FC,Andrew Bailey,475174
FF,Andrew Bailey,475174
FF,Andrew Bailey,475174
FF,Andrew Bailey,475174
FF,Andrew Bailey,475174
FF,Andrew Bailey,475174
FF,Adam Conley,408314
SL,Adam Conley,408314
FF,Adam Conley,408314
SL,Adam Conley,408314
FF,Adam Conley,408314
FF,Adam Conley,408314
CH,Adam Conley,408314
FF,Adam Conley,493472
FF,Adam Conley,493472
FF,Adam Conley,493472
CH,Adam Conley,493472
CH,Adam Conley,493472
FF,Adam Conley,408314
FF,Adam Conley,408314
FF,Andrew Bailey,592387
FC,Andrew Bailey,592387
FF,Andrew Bailey,592387
FC,Andrew Bailey,592387
SL,Aroldis Chapman,595386
SL,Aroldis Chapman,595386
FF,Aroldis Chapman,595386
FF,Aroldis Chapman,595386
FF,Aroldis Chapman,595386
SL,Aroldis Chapman,595386
FF,Aroldis Chapman,595386
FF,Matt Barnes,523253
CH,Matt Barnes,523253
CU,Matt Barnes,523253
FF,Matt Barnes,543094
FF,Matt Barnes,543094
FF,Matt Barnes,543094
CU,Matt Barnes,543094
FF,Matt Barnes,543094
FF,Matt Barnes,446334
FF,Matt Barnes,446334
FF,Matt Barnes,446334
FF,Matt Barnes,446334
FT,Pedro Baez,572863
FT,Pedro Baez,572863
FF,Pedro Baez,572863
FT,Pedro Baez,572863
FF,Pedro Baez,572863
FT,Pedro Baez,572863
FF,Pedro Baez,453568
SL,Pedro Baez,518934
SL,Pedro Baez,518934
FT,Pedro Baez,518934
FT,Pedro Baez,518934
FF,Aroldis Chapman,425877
FF,Aroldis Chapman,425877
FF,Aroldis Chapman,425877
FF,Aroldis Chapman,425877
FF,Aroldis Chapman,576397
FF,Aroldis Chapman,576397
FF,Aroldis Chapman,576397
FF,Aroldis Chapman,576397
FF,Aroldis Chapman,576397
